"AddressID";"AddressLine1";"AddressLine2";"City";"StateProvinceID";"PostalCode";"rowguid";"ModifiedDate"
21875;"3802 Glenmount Dr.";null;"Spring Valley";9;"91977";0x5B5C58857503834CAA86A40FE94357CF;12/02/2004 00:00:00
21876;"9303 Court Street";null;"Bremerton";79;"98312";0xE0B67A7641D8D247A02D5F95F1DC6B6E;14/12/2002 00:00:00
21877;"170 Minert Rd.";null;"Puyallup";79;"98371";0x0EA24C6BECDA304E979B9C10D7B2204B;05/11/2003 00:00:00
21878;"2174 Pacheco St.";null;"Westminster";7;"V3L 1H4";0xFA1BA198F3EDD54DB00FD111856266D6;04/12/2003 00:00:00
21879;"59, place de la Concorde";null;"Tremblay-en-France";179;"93290";0xD4D4C0B4371A3F4DA3E3115B32C0ED46;22/01/2004 10:09:29
21880;"828 Pinewood Court";null;"Birmingham";14;"B29 6SL";0xB761EC145BDD654D8AA0D9BDD06BFAB2;11/06/2004 00:00:00
21881;"3923 Montgomery Ave.";null;"London";14;"SW8 1XD";0x20FDD3DA1169A146BBC5D00B757CFD50;22/03/2004 00:00:00
21882;"1753 Camby Rd.";null;"Port Macquarie";50;"2444";0x4173B497FE10DF42BDF44179040516A0;17/09/2002 00:00:00
21883;"5897 Scottsdale Rd.";null;"Burnaby";7;"V3J 6Z3";0xEC69C9A37705194F8298BBB6E1F4D5D1;29/01/2004 00:00:00
21884;"1065 Coachman Pl.";null;"Wollongong";50;"2500";0xBD3E4F48146E6444A6D5ED49DBD01E18;25/05/2003 00:00:00
21885;"3845 Mt. Dell Drive";null;"Hervey Bay";64;"4655";0xF8A9BC4EDE3AA14FB547BC29A0E99C1D;04/02/2003 00:00:00
21886;"8928 Chickpea Ct.";null;"Everett";79;"98201";0x217CAFCBE26D244596C594EF6B5646A1;14/12/2003 00:00:00
21887;"6393 Tuolumne Way";null;"Burlingame";9;"94010";0x75F2DF4B1DB3104B98AA04AC9D4585EA;13/06/2004 00:00:00
21888;"8969 Royal Links Ct.";null;"Corvallis";58;"97330";0x6A2A33B1FC079E41B6C181C18E19FF55;09/11/2003 00:00:00
21889;"7588 Deerfield Dr";null;"Gold Coast";64;"4217";0x9C4A344B193EEC44B07F7BC34A886B1A;02/09/2003 00:00:00
21890;"9956 La Salle St.";null;"Berkeley";9;"94704";0xF310CAE149924D4F807921EC93C159A6;11/08/2001 00:00:00
21891;"1906 Twinview Place";null;"East Brisbane";64;"4169";0x900E7D6100E2CC48AD6D68CAD91830A7;02/10/2002 00:00:00
21892;"251 Ravenwood Dr.";null;"Grossmont";9;"91941";0x863AE96BD86C2040A71664F33887C2C9;17/09/2003 00:00:00
21893;"1492 Bermad Dr.";null;"Esher-Molesey";14;"EM15";0x0FAE3903B6016F4D8FABCC15D9A7ED6E;26/01/2004 00:00:00
21894;"4697 Yosemite Dr.";null;"Port Orchard";79;"98366";0x14ED4E899F24D848BB7548EF2B25DD86;08/11/2003 00:00:00
21895;"Hellweg 4924";null;"Ingolstadt";8;"85049";0x5147F0143C269549A23C2AC63010FBE0;11/09/2003 00:00:00
21896;"95 Honey Trail Lane";null;"Lemon Grove";9;"91945";0x59FACB97B9FE8F4EB4EC6C112BD1B1FC;18/03/2004 00:00:00
21897;"8881, rue Villedo";null;"Drancy";179;"93700";0x4C3E4CDCBEE68D4D8A05044B565E1C12;22/01/2004 10:09:29
21898;"6208 Prestwick Dr.";null;"Sunbury";77;"3429";0x08AD61B52B8F0747A4C3E12805ED0AD9;30/04/2003 00:00:00
21899;"7957 Hermosa";null;"Palo Alto";9;"94303";0x89BFDEA7E671C044A340BB624B0C30B9;03/06/2004 00:00:00
21900;"4326 Niagara Court";null;"Redmond";79;"98052";0xA39EA52A1E535A489B6666A8448FCEE0;05/09/2003 00:00:00
21901;"Zeiter Weg 7765";null;"Paderborn";53;"33098";0x96324F71797E294FB77F43302D107909;19/06/2004 00:00:00
21902;"Hellweg 4754";null;"München";53;"80074";0xD0B967D8712B1844B77603B56EE903B9;05/06/2004 00:00:00
21903;"4313 Atherton Circle";null;"Wokingham";14;"RG41 1QW";0x5BBCBC8F558BAB45BBCB7D6B1A5DBB42;06/07/2002 00:00:00
21904;"6680 Brookdale Dr.";null;"Chula Vista";9;"91910";0x31C815DBAB97464185ADBD95E4D31F4D;05/08/2003 00:00:00
21905;"959, rue Jean Mermoz";null;"Saint Germain en Laye";164;"78100";0x7A2418B89862EC4F862849843BD7C5C7;22/01/2004 10:09:29
21906;"5608 Montanya Court";null;"Redwood City";9;"94063";0xD06745FB5710E84EBB3D4142976F735D;16/07/2004 00:00:00
21907;"5931 San Carlos";null;"Warrnambool";77;"3280";0x3F4ACB2462C7D24CABFF8A64AF516598;15/04/2002 00:00:00
21908;"522 Fieldbrook Pl.";null;"Chula Vista";9;"91910";0xCCA517D387399A408F04A4B6C9F20161;13/09/2002 00:00:00
21909;"440, rue de Linois";null;"Sèvres";178;"92310";0xDB50558463A1F44CB9E9F6FA3AD7523B;22/01/2004 10:09:29
21910;"54 Morgan Ave.";null;"Shawnee";7;"V8Z 4N5";0x5BD158EB00D1714FB0BDF7BBB1A7A721;05/08/2003 00:00:00
21911;"5221 Del Vista Court";null;"Berkeley";9;"94704";0x2EBEE2BE9F31C348AC49C617B918769E;05/06/2002 00:00:00
21912;"7839 Liscome Way";null;"Coffs Harbour";50;"2450";0xC661BF6636779646806C4C51755917AA;19/02/2004 00:00:00
21913;"5007 Castle Rock Rd.";null;"Westminster";7;"V3L 1H4";0x02B6BB63E57CB34999F6603232616E73;26/10/2003 00:00:00
21914;"3085 Curtis Drive";null;"Haney";7;"V2W 1W2";0x2A2E6A41668E654BA7B0C4EC73A86E42;11/08/2003 00:00:00
21915;"369 Peabody Road";null;"Beverly Hills";9;"90210";0x4B545775DB06E64FABFEE9A84E71C72C;18/03/2002 00:00:00
21916;"5781 Sharon Dr.";null;"Los Angeles";9;"90012";0xC65A316B3FEDAB42A83A1FE56CFCAB44;07/02/2002 00:00:00
21917;"Werftstr 54";null;"Bottrop";53;"46236";0x39B5520614AC2C4BB5D7C6DDC974158B;18/06/2004 00:00:00
21918;"8839 Leonard Dr";null;"South Melbourne";77;"3205";0xA7EC83ABBE9B094D9900E01307F3071A;22/03/2002 00:00:00
21919;"7063 S. 107th Street";null;"Burlingame";9;"94010";0xB7D361B037130F478A5F43EFE08E3DE4;21/04/2004 00:00:00
21920;"1754 Polk Street";null;"Seaford";77;"3198";0x075AC17DE4AD9D48925F08E62900361E;16/07/2002 00:00:00
21921;"2, place de la République";null;"Orleans";131;"45000";0xE8BA65028D4ED64F8E345349B26F54D8;22/01/2004 10:09:29
21922;"1509 American Beauty Dr.";null;"Cliffside";7;"V8Y 1L1";0x51AE583EA74C09459F1C6400945D3128;01/06/2004 00:00:00
21923;"3004 Banyan Circle";null;"Langford";7;"V9";0x5670BBEBC81FE9439FBECF651397ECB9;16/08/2003 00:00:00
21924;"7393 N Ranchford Court";null;"Silverwater";50;"2264";0xA6A0E68EF7551A4F89E64926E02EB119;24/06/2002 00:00:00
21925;"6462 Grant St.";null;"Yakima";79;"98901";0xB6B9ABFEF865F642926F1DD465F8D878;21/11/2003 00:00:00
21926;"868 Aspen Dr.";null;"San Gabriel";9;"91776";0xCA88A79374CC1149843313E60541AB0E;13/09/2003 00:00:00
21927;"4580 Duck Horn Court";null;"San Francisco";9;"94109";0x27E324F5FEAE494D8375F458BBCA8F65;12/09/2003 00:00:00
21928;"5405 Glenellen Court";null;"Cranbourne";77;"3977";0xB123394895D5EA49AD02ED43087BB323;04/08/2003 00:00:00
21929;"4612 Merriewood Drive";null;"Bremerton";79;"98312";0x702FABB31618154380448E0A06FCBBBD;05/03/2003 00:00:00
21930;"406 Chinquapin Ct.";null;"Findon";66;"5023";0xA062DA65D2796445BBB7F394CE28F680;22/10/2003 00:00:00
21931;"1693 C Northwood Dr";null;"Colma";9;"94014";0x9208CD584D476B4AB4D75C2FE79B1CA4;22/06/2002 00:00:00
21932;"1208, rue Maillard";null;"Bobigny";179;"93000";0x8EDBDB242F998647911275E38BE9D5F4;22/01/2004 10:09:29
21933;"5862 Crivello Ave.";null;"Lakewood";9;"90712";0x22030E98F3676047849E426A8EA9C6DE;15/05/2002 00:00:00
21934;"8719 Wilbur Drive";null;"Concord";9;"94519";0x5EB804C621F61542953C9525332609E8;07/04/2004 00:00:00
21935;"3431 Wilton Pl.";null;"Leeds";14;"LE18";0xA0A2ED7F7615B34BA2D7AB23975C7835;18/05/2004 00:00:00
21936;"1286 Cincerto Circle";null;"Bendigo";77;"3550";0x1C97D4BF16A0544CB2013AE952F27B1D;23/09/2003 00:00:00
21937;"308 Daffodil Dr.";null;"Coronado";9;"92118";0xBD9CC484C8F29E43B2021B6D336FAAFD;06/10/2003 00:00:00
21938;"Am Gallberg 186";null;"Erlangen";8;"91054";0x74545B01938E504980366689BA10A182;12/02/2004 00:00:00
21939;"7917 Snowberry Court";null;"W. Linn";58;"97068";0xEED3CD26E85BF1418C99195E070223AA;27/07/2001 00:00:00
21940;"5995 The Trees Dr.";null;"Oregon City";58;"97045";0x77087159B392014EB660E5B8EEFFBAE4;27/02/2004 00:00:00
21941;"8511 Pinetree Court";null;"Gloucestershire";14;"GL7 1RY";0x8244571A9D34AA40BD01E44CC1C5E9A1;11/01/2003 00:00:00
21942;"6035 Lacorso Dr.";null;"Torrance";9;"90505";0xD285DEC9B12D1C4DAF87382DF094C0B9;21/12/2003 00:00:00
21943;"4367 Citrus Ave.";null;"Salem";58;"97301";0xAE3B4E5691906448BC9EB9E859AE3E1D;08/03/2003 00:00:00
21944;"Platz des Landtags 33";null;"Darmstadt";19;"64283";0x3658BA0B1FDE21449FC3B43B37CF238E;28/03/2004 00:00:00
21945;"1955 C Street";null;"Santa Cruz";9;"95062";0xC471892B812EC845A06C59B205586098;16/04/2004 00:00:00
21946;"9491 Fountain Road";null;"Findon";66;"5023";0xF71EEC0AD3CFD547B2C8E2EC5E4A07A5;26/10/2003 00:00:00
21947;"5269 Mt. Trinity Court";null;"Hobart";71;"7001";0x17C599E95937A748AB74C22E31DCECF5;11/10/2002 00:00:00
21948;"5159 Amanda Circle";null;"Lake Oswego";58;"97034";0x53168E77F2738947B0784AEAC40608AC;30/07/2004 00:00:00
21949;"9, rue Villedo";null;"Paris";161;"75016";0x7714C1AAD3E69E439AB00C86499E01DC;22/01/2004 10:09:29
21950;"6654 Shelly Dr.";null;"Kirkland";79;"98033";0x1198C926E31DF84E8A95DA88A3FFD235;22/07/2001 00:00:00
21951;"7288 Corrie Lane";null;"Darlinghurst";50;"2010";0xE8D8711334E12340940D1A86003EF2B6;22/10/2003 00:00:00
21952;"4518 Ashwood Dr.";null;"Chula Vista";9;"91910";0x4C1E39BB9930C443ABB720A9BD5A9E00;12/12/2003 00:00:00
21953;"Karl Liebknecht str 399";null;"Dresden";19;"01071";0x69D13C4C42B9454F843347AFAF151BA3;28/11/2003 00:00:00
21954;"8869 Lightwood Drive";null;"Hervey Bay";64;"4655";0x91FF0DF6685CEE43972AD7E65CD81716;10/01/2004 00:00:00
21955;"887 Concord Blvd.";null;"Corvallis";58;"97330";0x9186188D22F3F844904FAF9826039E4B;04/10/2003 00:00:00
21956;"5545 Goen Road";null;"Yakima";79;"98901";0xB055861164035543B999E5B814DDEDD1;01/12/2003 00:00:00
21957;"88, avenue des Champs-Elysées";null;"Saint-Denis";179;"93400";0x08CDDE348182BC439D4F199A80614988;22/01/2004 10:09:29
21958;"7081 Willow Pass Road";null;"Bellingham";79;"98225";0x8F8C84DD65FD2E4495163A0FF7B2D37F;18/12/2003 00:00:00
21959;"4596 Flora Ave";null;"Port Macquarie";50;"2444";0x30B07DE8C0C8B7428BD05A28BA63F7B9;13/02/2003 00:00:00
21960;"Postfach 8 44 99";null;"Ingolstadt";8;"85049";0x918F23442DC5F246B9B65E546DB82975;13/12/2003 00:00:00
21961;"1781 Old Mt. View Drive";null;"Issaquah";79;"98027";0xA998F4E8E15B0F46B08055EC56EE2639;19/03/2004 00:00:00
21962;"1730 D Reliez Valley Ct.";null;"Bendigo";77;"3550";0x9B3BDF6491B47F41A717044F9C073F4F;04/05/2004 00:00:00
21963;"1568 Skyline Dr.";null;"Long Beach";9;"90802";0x08331B9E9B64A64BB0BADBB0C03A968D;23/09/2003 00:00:00
21964;"9685 La Vista Ave.";null;"Oregon City";58;"97045";0x5954427C63519B4F87265B3D2D23A345;08/06/2004 00:00:00
21965;"65, avenue du Port";null;"Tremblay-en-France";179;"93290";0xA3F9A1B111B9A742B9EF13F4FE15A8F1;22/01/2004 10:09:29
21966;"673 Chrisland Court";null;"La Jolla";9;"92806";0x379E2FDC3D93D84291E3E7227395522F;18/03/2002 00:00:00
21967;"3287 Corte Poquito";null;"Cranbourne";77;"3977";0x49682A499F03C74AB4FFB69EBC6F6CA1;17/11/2003 00:00:00
21968;"4364 Viera Avenue";null;"Beaverton";58;"97005";0xEE76B8C0FDE0BD489CE4734E6D7F72D9;21/05/2002 00:00:00
21969;"5973 Willow Pass Road";null;"Silverwater";50;"2264";0xCBD41533A2BD2949B1CD15CF06C88EBB;25/08/2003 00:00:00
21970;"8177 Grasswood Ct.";null;"Goulburn";50;"2580";0x3BD8878149FCB34CBABD81B69BE91163;12/11/2003 00:00:00
21971;"3623 Houston Ct.";null;"Imperial Beach";9;"91932";0x56A86A96BF04B0418C7B47F9F9507621;17/09/2003 00:00:00
21972;"2209 Sequoia Drive";null;"Portland";58;"97205";0x3F099A299DD8724DA0FF20AE1672F8F7;15/03/2002 00:00:00
21973;"3875 Black Walnut Court";null;"Milsons Point";50;"2061";0xF4E01E17D7D23348A7B231A16F97637B;02/12/2001 00:00:00
21974;"7827 Mt. Hood Circle";null;"Cloverdale";66;"6105";0x6C805ED0B2C64C429538E71D380C965E;23/10/2002 00:00:00
21975;"P. O. Box 5413";null;"Burien";79;"98168";0xABEC17A4E44EC7418CE086CF706C221C;27/09/2001 00:00:00
21976;"6908 Laguna Circle";null;"Coronado";9;"92118";0x4AF8E44737E92446AFE8E46D7578355E;04/05/2004 00:00:00
21977;"3023 Adria Drive";null;"Salem";58;"97301";0x257369D3F3F661438DA4FF28D6C9857B;02/03/2004 00:00:00
21978;"Winter der Böck 2550";null;"München";53;"80074";0x82C777E795A42A4FB5A0DEB908923BB6;09/10/2003 00:00:00
21979;"4772 Ravenwood";null;"Milwaukie";58;"97222";0x04890E3613C94247A7FCEE37DBE2B7C2;11/05/2002 00:00:00
21980;"1141 Panoramic Dr.";null;"Spring Valley";9;"91977";0xC2A45375A9194E4F90170D1091098172;31/05/2003 00:00:00
21981;"8201, rue Malar";null;"Colombes";178;"92700";0xC6B6F04A0493F841966B6560A675CF3E;22/01/2004 10:09:29
21982;"5800 Abbey Court";null;"Santa Monica";9;"90401";0xC73C2A5EEBC1AF4BB9315F10D4521983;30/09/2003 00:00:00
21983;"2422 Norse Drive";null;"Corvallis";58;"97330";0x2E568AE4D3D7694784478210B97B32DD;11/10/2003 00:00:00
21984;"7335 Oak Creek Ct.";null;"Mill Valley";9;"94941";0x265599D4748BA14E8E173ED31102A5C4;09/12/2003 00:00:00
21985;"1141 Panoramic Dr.";null;"London";14;"SW1P 2NU";0x7789941EFA38FF409BF0D4FD545E3F87;08/10/2003 00:00:00
21986;"6868 Thornhill Place";null;"Portland";58;"97205";0xC34AE3DB581C54499A1A35BD5EC6C5DF;08/08/2003 00:00:00
21987;"20, rue Royale";null;"Chatou";164;"78400";0x9E2D8524A2911B48A29E274DADED965C;22/01/2004 10:09:29
21988;"8379 Surf View Drive";null;"Coronado";9;"92118";0x47EE934028A8D746A09336A7DFF8D265;06/06/2004 00:00:00
21989;"2562 Meadowbrook Drive";null;"Hervey Bay";64;"4655";0xB161F48F24A8214D9F56391ABC1B845F;02/05/2004 00:00:00
21990;"879 St. Andrews Way";null;"Brisbane";64;"4000";0x64C674D93EB20D43BE82B106922E322F;27/07/2002 00:00:00
21991;"22, rue Saint Denis";null;"Orleans";131;"45000";0x542B8FB553B7DC4F994C7C4E4B664CBC;22/01/2004 10:09:29
21992;"3801 W. Cypress Road";null;"Lincoln Acres";9;"91950";0x50CEBEC5796D2D479A0C5A23A2F0C6E6;24/11/2003 00:00:00
21993;"6497 Macalven Drive";null;"Caloundra";64;"4551";0x4A0538B441AB484592D88CA401D1F25D;20/11/2002 00:00:00
21994;"4829 D St.";null;"San Diego";9;"92102";0x6A5F614F3662A54EB53BE7318C10D443;30/10/2002 00:00:00
21995;"8033 Gumwood";null;"St. Leonards";50;"2065";0x5B2926CDAF189A4DBE46A6911F98719E;29/10/2002 00:00:00
21996;"7779 Lake Meadow Circle";null;"Beaverton";58;"97005";0x29D1C6D68D4C7D41A2A93AC6E9764463;13/10/2002 00:00:00
21997;"9020 Starflower Dr.";null;"Metchosin";7;"V9";0xE982791F96D03D4EA9D4FCFBDCF9FE63;25/08/2003 00:00:00
21998;"2812 Mazatlan";null;"Geelong";77;"3220";0xB0B0B2947F452543B98785C2C3D4EC19;06/08/2001 00:00:00
21999;"6719 Santa Teresa Dr";null;"Wollongong";50;"2500";0xD184E40E53D76547B0EBE4D2BE692CB6;18/04/2003 00:00:00
22000;"2225 Rogers Ave.";null;"Redmond";79;"98052";0xC03D6C6AB89C1941886AC2477FFBD139;11/11/2003 00:00:00
22001;"3, place de la République";null;"Colomiers";117;"31770";0xF503531566383140B4E31EAD1EAAB4D6;22/01/2004 10:09:29
22002;"5914 Hazel Drive";null;"Caloundra";64;"4551";0x1BE07F8677F42D49A1ABF4D216F6F23D;02/09/2003 00:00:00
22003;"3720 Maine Ave.";null;"Redmond";79;"98052";0xB068E2E7C60CA344ABEAF84D0656F113;27/11/2003 00:00:00
22004;"7178 B Avenue I";null;"Vancouver";7;"V7L 4J4";0xF62C1C07B3E9C34185CBC8FD86C95BC3;28/04/2002 00:00:00
22005;"921, impasse Ste-Madeleine";null;"Bobigny";179;"93000";0xD4156C92A20B9C48B451FDCE0026A51F;22/01/2004 10:09:29
22006;"1584 S. Forest Hill";null;"Bremerton";79;"98312";0x52710A46B5B12A45A0F85D3F3AC5B335;04/07/2004 00:00:00
22007;"Marketplatz 5492";null;"Mühlheim";20;"63151";0x37D77AFBC9167340B82B9DCF63552E78;30/10/2003 00:00:00
22008;"7952 Quartermaster";null;"Port Macquarie";50;"2444";0x1EDF4F5A21688B4A87A1278B5E973D5F;09/06/2003 00:00:00
22009;"Carlsplatz 4650";"Verkaufsabteilung";"Münster";70;"48001";0x0E7E410BFA423340AF8C48098A7973DF;07/01/2004 00:00:00
22010;"9955 Auburn";null;"Daly City";9;"94015";0xAB55D334A989664B97D963029CFD5F99;08/11/2003 00:00:00
22011;"9234 Paso Del Rio Court";null;"San Gabriel";9;"91776";0x60CD7E48388B9D4D9D50BF86DC8FA4B9;23/01/2004 00:00:00
22012;"3936 Diablo View Road";null;"Coronado";9;"92118";0x546D8CAC76140A4DA1EA5F2875334C45;11/10/2003 00:00:00
22013;"4148 Hitchcock";null;"Long Beach";9;"90802";0x08142C804E2D544A9B8551A0A3F3887F;14/04/2004 00:00:00
22014;"1024 Walnut Blvd.";null;"Colma";9;"94014";0xE299CEC872FD6142A0FB3FD553B1240D;24/03/2002 00:00:00
22015;"4511 Gatter Court";null;"Caloundra";64;"4551";0x9611CAE6775AC044B11FC8696964A150;13/12/2002 00:00:00
22016;"8847 Gill Ct.";null;"Oxford";14;"OX1";0x198DF6260C6F8444B5526458591E3C8D;08/08/2002 00:00:00
22017;"Brunnenstr 95";null;"Dresden";19;"01071";0xC0AF8D8430E005419141DB38EB9EB1D7;24/11/2003 00:00:00
22018;"6711 Frayne Ct.";null;"Burnaby";7;"V3J 6Z3";0xAAB94082FA39624585FC4B1671189BA6;26/09/2003 00:00:00
22019;"7413 Alpine Drive";null;"Goulburn";50;"2580";0x25AC707C1334D04FA36115F34AC708D7;11/04/2002 00:00:00
22020;"6751 Del Rio Ln.";null;"Everett";79;"98201";0x3092BCE24FB679408FDE3380512326F7;08/07/2004 00:00:00
22021;"7738 Thunderbird Dr.";null;"Beverly Hills";9;"90210";0x80A1C7A0C3B9EA42A0DBA25F21B87A05;16/07/2004 00:00:00
22022;"Postfach 55 00 00";null;"Darmstadt";19;"64283";0x314D7A5BE4D6544690E501208E4A904E;05/05/2004 00:00:00
22023;"Pflugstr 8515";null;"Darmstadt";19;"64283";0xF9E0CF828BCD0644881261088FDF409F;19/05/2004 00:00:00
22024;"9274 Dayton Court";null;"Lake Oswego";58;"97034";0xE852B56FB03A3644B3E45E9EA07DB3AF;12/08/2003 00:00:00
22025;"170 Minert Rd.";null;"London";14;"W1X3SE";0xA76454CB8B573244BA0E7F7FAFD335E1;23/05/2003 00:00:00
22026;"5665 Myrtle Drive";null;"Concord";9;"94519";0x7EEC437B5BD9A8429D39F58901D0DE23;14/03/2004 00:00:00
22027;"2479 Buckingham Dr.";null;"Walla Walla";79;"99362";0x33B6AE3CD7D722448D0496395085E478;06/07/2004 00:00:00
22028;"3974 Central Ave.";null;"Spokane";79;"99202";0x7E01CF0585BD2C4F87EFC1FBC8B3E9A3;08/03/2004 00:00:00
22029;"9961 Tice";null;"Burien";79;"98168";0x111E1B635954F241B98F260C4D664B80;10/12/2003 00:00:00
22030;"6131 Orangewood Court";null;"Wollongong";50;"2500";0x73D394022C29814C915709FA96843276;18/07/2002 00:00:00
22031;"89 River Ash Court";null;"Burien";79;"98168";0x54F0CE1CE7F03F4BAE7F54A51BD194F9;26/04/2003 00:00:00
22032;"1838 Canyon Way";null;"Coronado";9;"92118";0x517EBA88237BEE419A1BB99D833E397F;19/05/2003 00:00:00
22033;"195, rue de Varenne";null;"Croix";145;"59170";0xADAE1B4DE9DE6241A769CB2AB554CD44;22/01/2004 10:09:29
22034;"8206 Green Valley Road";null;"Langley";7;"V3A 4R2";0xA0B3486FEF6E974A98561544307098CF;25/10/2003 00:00:00
22035;"6459 Maryland Drive";null;"Newcastle upon Tyne";14;"NT20";0xEF6C605A230BDA449B8BFA45909EEDD0;11/04/2003 00:00:00
22036;"2866 Reisling Court";null;"Oak Bay";7;"V8P";0xC3CEF05ADE424C4C967692A557EB6585;02/03/2003 00:00:00
22037;"4143 Smith Lane";null;"Warrnambool";77;"3280";0x4445005650F959499DC8392FC251B6F9;01/08/2002 00:00:00
22038;"Wasserstr 22";null;"Hamburg";20;"20354";0xD8787B223AD57A409C92BDE9472BAB1A;28/03/2004 00:00:00
22039;"4402 Baker Drive";null;"Langford";7;"V9";0x5EED1553F8908142A2C3B0BD7C6BC09D;28/03/2004 00:00:00
22040;"Königstr 426";null;"Saarlouis";70;"66740";0xC9E92A00644AAB409BEDEDF0B557B029;29/12/2002 00:00:00
22041;"8281 Rhoda Way";null;"Hobart";71;"7001";0x300B850898B2774C8A9A8F2BB3F8BB11;15/10/2002 00:00:00
22042;"5966 Sepulveda Ct.";null;"Olympia";79;"98501";0x0A9FE10F556DA74BB3BFBD3866E6CB48;08/12/2003 00:00:00
22043;"22, rue de la Centenaire";null;"Pantin";179;"93500";0x851E2B284B33FC4B8ABA0F50B787DEBE;22/01/2004 10:09:29
22044;"1134 Concord Pl.";null;"Grossmont";9;"91941";0x340AF2AC46FF7B4E8F89166D2E413C80;19/02/2003 00:00:00
22045;"5514 Chilpancingo";null;"Casper";82;"82601";0x5A18F792045A7141B2F0F0EDBD58530D;18/04/2004 00:00:00
22046;"921 Broadway";null;"Lebanon";58;"97355";0xC4C28F1DF53B424B862C4F240E94A873;08/08/2002 00:00:00
22047;"6171 Kinross Drive";null;"London";14;"SW1P 2NU";0x1E5D7AD1957B5F4CA53012FD5D10E41A;28/11/2003 00:00:00
22048;"8997 Clark Creek Rd.";null;"Burien";79;"98168";0x08B198529E526049B74E007A150C007B;16/11/2003 00:00:00
22049;"Marketplatz 5193";null;"Braunschweig";53;"38001";0xBAB821D3F7FA41498E2B099678B2AC72;07/12/2002 00:00:00
22050;"26 Leland Way";null;"Torrance";9;"90505";0xB6B2FBA0D17CD14683D61971605FB2AF;25/06/2004 00:00:00
22051;"9163 Hilltop Road";null;"Bellflower";9;"90706";0xCAB6BE6397613C4EB150EBAA724A52E5;22/06/2004 00:00:00
22052;"1, rue de la Centenaire";null;"Roubaix";145;"59100";0x85E92EB4F0C97F4090B8CA8BD2675E9F;22/01/2004 10:09:29
22053;"8274 Gladstone Drive";null;"York";14;"Y03 4TN";0x8A57ED7B3DBA0A41A74E5F9485C76C07;08/02/2002 00:00:00
22054;"2976 York Dr.";null;"Lincoln Acres";9;"91950";0xF1FADA5D61F71F40B6A07476E4FE2047;29/03/2004 00:00:00
22055;"1562 Black Walnut";null;"Concord";9;"94519";0x11E1D81B80F7F84482EE92658514F7D9;03/12/2003 00:00:00
22056;"4766 L St.";null;"Port Hammond";7;"V6B 3P7";0xB8D667CA2A26CC4B9777BD870A3A0274;16/11/2003 00:00:00
22057;"3847 Larch Ct";null;"Newcastle";50;"2300";0xEED74A2AA5D96943A89FDE23866D5237;25/12/2001 00:00:00
22058;"6261 Amador Ct.";null;"Woodburn";58;"97071";0x4FAEA75ECE4B984B9A853376F76E717A;20/02/2004 00:00:00
22059;"34, route de Marseille";null;"Villeneuve-d'Ascq";145;"59491";0xDB0F90691822A14294C8D96E31E256B0;22/01/2004 10:09:29
22060;"2121 Royal Ann Lane";null;"North Sydney";50;"2055";0x07955E9406581E4191DE5CEFBC153CD9;16/04/2002 00:00:00
22061;"4125 Adobe Dr.";null;"Woodland Hills";9;"91364";0x89722B595FA30F41BC2F15F90735F38B;19/05/2004 00:00:00
22062;"1640 Walter Way";null;"Malabar";50;"2036";0xF0D943519D23A940B5E0F1AA9ED357A8;15/02/2003 00:00:00
22063;"599, rue Jean Mermoz";null;"Lille";145;"59000";0x80B0322B992132458B131C44F141538B;22/01/2004 10:09:29
22064;"494 Crown Court";null;"Lemon Grove";9;"91945";0x4027F01315D4BF4A973711C7AADD008B;13/12/2002 00:00:00
22065;"5152 Fine Dr.";null;"Concord";9;"94519";0x515C68DBDB8586478418462223946E04;01/12/2002 00:00:00
22066;"1775 Choctaw Court";null;"Beaverton";58;"97005";0x1E80EC569CC7FF4ABEF29B7664746125;07/10/2003 00:00:00
22067;"2141, rue Saint-Lazare";null;"Paris";161;"75008";0x69F584AB0C5B054A81A88205E99EC0FA;22/01/2004 10:09:29
22068;"9344 Vloching Circle";null;"Coffs Harbour";50;"2450";0x77F21EAFE400B64AA2C37C7D9589A538;23/09/2002 00:00:00
22069;"7032 Stanford St.";null;"Milsons Point";50;"2061";0xA12F99A66975374EA14AEA559A284357;17/04/2004 00:00:00
22070;"6220 Krueger Dr.";null;"Redmond";79;"98052";0xE258C724A584E544B6D41A7B05735310;11/05/2004 00:00:00
22071;"4044 Sun View Dr.";null;"Downey";9;"90241";0x3BE230EF258B5249A9130EC8F866265D;04/09/2003 00:00:00
22072;"563 Coggind Drive";null;"Geelong";77;"3220";0x29A5BD4623081A458E167A7481B3948D;09/09/2001 00:00:00
22073;"3830 Sandy Cove Lane";null;"Vancouver";7;"V7L 4J4";0x4D53AE2A68A7EC4988D1D1566F9E9C2E;21/08/2003 00:00:00
22074;"1908 Stanford Street";null;"San Diego";9;"92102";0x5E794634BF07CD42BCEE36498F19E5CE;28/06/2004 00:00:00
22075;"919, rue de Berri";null;"Saint Germain en Laye";164;"78100";0x4456388999284046945BB1E46748D9EE;22/01/2004 10:09:29
22076;"280 Calle Verde Dr.";null;"Corvallis";58;"97330";0x0FF7B03BF077FB4F86F05B3A0926CFB0;15/10/2003 00:00:00
22077;"4987 Westover Dr.";null;"London";14;"SW8 4BG";0xE74C2B13D24F124CAFA3D982FC134BE6;30/10/2003 00:00:00
